#          time         x_star         y_star           x_p1           y_p1           x_p2           y_p2           x_p3           y_p3           x_p4           y_p4 
       73.0385     0.00302947     0.00610499      -0.881573       -1.79562      -0.836964        -0.5342       0.133404      -0.489932       0.220776      0.0195094 
       73.0577     0.00287689     0.00617194      -0.839309        -1.8157      -0.799426      -0.588539       0.220615       -0.45993       0.159892       0.145365 
       73.0769     0.00272525     0.00623578      -0.796588       -1.83478      -0.758361      -0.640273       0.300845      -0.414982      0.0323491       0.210791 
       73.0962      0.0025731     0.00629761      -0.753435       -1.85287       -0.71395      -0.689176       0.371603      -0.356653      -0.108451       0.185085 
       73.1154     0.00241878     0.00635709      -0.709872       -1.86995      -0.666388       -0.73503       0.430741      -0.286895      -0.202917      0.0827427 
       73.1346     0.00226151     0.00641284      -0.665923       -1.88601      -0.615884      -0.777634       0.476507      -0.207982      -0.219102     -0.0501066 
       73.1538     0.00210161     0.00646344      -0.621612       -1.90104      -0.562661      -0.816801       0.507582      -0.122428      -0.159088      -0.164476 
       73.1731     0.00194007     0.00650791      -0.576963       -1.91504      -0.506954      -0.852358       0.523104     -0.0329083     -0.0474738      -0.224733 
       73.1923     0.00177828     0.00654587         -0.532         -1.928      -0.449007      -0.884147       0.522683      0.0578162       0.079476      -0.212647 
       73.2115     0.00161772     0.00657759      -0.486747       -1.93991      -0.389078      -0.912029       0.506395       0.146978       0.180384      -0.129065 
       73.2308     0.00145974     0.00660408       -0.44123       -1.95077      -0.327429      -0.935882       0.474777       0.231874       0.216251     0.00243244 
         73.25     0.00130509     0.00662715      -0.395473       -1.96056      -0.264335      -0.955599       0.428804       0.309937       0.165425        0.13432 
       73.2692     0.00115326     0.00664891      -0.349501       -1.96929      -0.200072      -0.971095       0.369866       0.378797      0.0430179       0.209644 
       73.2885     0.00100242     0.00667064      -0.303338       -1.97694      -0.134926      -0.982301       0.299726       0.436349     -0.0983776        0.19526 
       73.3077    0.000850544     0.00669213      -0.257011       -1.98352     -0.0691847      -0.989168       0.220484       0.480803      -0.199958       0.102656 
       73.3269    0.000696384     0.00671211      -0.210544       -1.98902    -0.00313728      -0.991666       0.134519       0.510739      -0.228182     -0.0263462 
       73.3462    0.000539714      0.0067291      -0.163962       -1.99344      0.0629241      -0.989786      0.0444355       0.525151      -0.180266      -0.145121 
       73.3654    0.000381022     0.00674193      -0.117291       -1.99678       0.128708      -0.983535     -0.0470055       0.523485     -0.0754302      -0.216388 
       73.3846    0.000221257     0.00674981     -0.0705555       -1.99903       0.193924      -0.972942      -0.136962       0.505668      0.0530421      -0.217123 
       73.4038    6.16645e-05     0.00675257      -0.023782       -2.00019       0.258286      -0.958055       -0.22259       0.472124       0.162893      -0.142612 
       73.4231   -9.64643e-05     0.00675078      0.0230045       -2.00026       0.321509      -0.938939      -0.301133        0.42378       0.210841      -0.013027 
       73.4423   -0.000252385     0.00674591      0.0697787       -1.99924       0.383317      -0.915681      -0.370012       0.362055       0.170452       0.123659 
       73.4615   -0.000406629     0.00673977       0.116515       -1.99714       0.443436      -0.888382      -0.426916       0.288826      0.0543686        0.20815 
       73.4808   -0.000560974     0.00673332       0.163188       -1.99396       0.501604      -0.857163      -0.469891       0.206389     -0.0863289       0.205333 
          73.5   -0.000717367     0.00672605       0.209773       -1.98968       0.557565      -0.822164      -0.497421       0.117383      -0.194239       0.123289 
       73.5192   -0.000876962     0.00671647       0.256243       -1.98433       0.611074      -0.783537      -0.508495       0.024712      -0.234278   -0.000895359 
       73.5385    -0.00103994     0.00670283       0.302575        -1.9779       0.661897      -0.741454      -0.502658     -0.0685591      -0.198787       -0.12319 
       73.5577    -0.00120573     0.00668356       0.348742        -1.9704       0.709811      -0.696099      -0.480042      -0.159315      -0.101526      -0.204952 
       73.5769    -0.00137313     0.00665749        0.39472       -1.96182       0.754606      -0.647673      -0.441366      -0.244507      0.0274822      -0.218571 
       73.5962    -0.00154048     0.00662403       0.440484       -1.95218       0.796088      -0.596388       -0.38792      -0.321273       0.145415      -0.153756 
       73.6154    -0.00170592     0.00658353       0.486009       -1.94148       0.834074      -0.542469      -0.321512      -0.387046       0.204975     -0.0271788 
       73.6346    -0.00186809     0.00653743       0.531269       -1.92972       0.868398      -0.486153        -0.2444      -0.439654       0.175327       0.113005 
       73.6538    -0.00202696     0.00648764       0.576242       -1.91692       0.898911      -0.427686        -0.1592      -0.477398      0.0666913       0.205885 
       73.6731    -0.00218379     0.00643532       0.620902       -1.90308       0.925478      -0.367324     -0.0687844       -0.49911     -0.0720676       0.214746 
       73.6923    -0.00234002     0.00638034       0.665225        -1.8882       0.947983      -0.305333      0.0238311      -0.504183       -0.18545       0.143926 
       73.7115    -0.00249646     0.00632169       0.709187        -1.8723       0.966328      -0.241983       0.115599      -0.492579       -0.23694      0.0254766 
       73.7308    -0.00265316      0.0062581       0.752765       -1.85539       0.980431      -0.177552       0.203548      -0.464818      -0.214083     -0.0994322 
         73.75    -0.00280947     0.00618844       0.795935       -1.83747        0.99023      -0.112322       0.284884      -0.421935      -0.125098      -0.191117 
       73.7692    -0.00296416     0.00611185       0.838673       -1.81855       0.995681     -0.0465775       0.357073      -0.365433     0.00351262      -0.217562 
       73.7885     -0.0031155     0.00602807       0.880957       -1.79865       0.996759      0.0193922       0.417916      -0.297219       0.128613      -0.162925 
       73.8077    -0.00326154     0.00593785       0.922764       -1.77778       0.993457      0.0852984       0.465601      -0.219527       0.199176     -0.0404153 
       73.8269     -0.0034009      0.0058431       0.964072       -1.75594       0.985788       0.150852        0.49875      -0.134843       0.180499       0.101892 
       73.8462    -0.00353369     0.00574623        1.00486       -1.73315       0.973783       0.215766       0.516439     -0.0458279      0.0804204       0.202301 
       73.8654    -0.00366131     0.00564887         1.0451       -1.70942       0.957493       0.279754       0.518214      0.0447656     -0.0551444       0.222832 
       73.8846    -0.00378549     0.00555135        1.08477       -1.68477       0.936987       0.342536        0.50409       0.134166      -0.173064       0.163791 
       73.9038    -0.00390746     0.00545314        1.12386       -1.65921       0.912351       0.403835       0.474545       0.219659      -0.235549      0.0519389 
       73.9231    -0.00402784     0.00535332        1.16235       -1.63275       0.883692       0.463381       0.430497       0.298656       -0.22545     -0.0746721 
       73.9423    -0.00414663     0.00525086         1.2002        -1.6054       0.851131       0.520911       0.373281       0.368759      -0.145394      -0.175633 
       73.9615    -0.00426318     0.00514486         1.2374       -1.57719        0.81481       0.576171       0.304613       0.427826     -0.0181371      -0.214728 
       73.9808    -0.00437621     0.00503486        1.27394       -1.54813       0.774886       0.628916       0.226548       0.474023       0.113097      -0.170662 
            74    -0.00448411     0.00492144        1.30979       -1.51823        0.73153       0.678911       0.141428       0.505879       0.193946     -0.0532856 
       74.0192    -0.00458582     0.00480636        1.34493       -1.48751       0.684933       0.725934      0.0518285       0.522331       0.186441      0.0897878 
       74.0385    -0.00468177     0.00469183        1.37935       -1.45599       0.635295       0.769775      -0.039511       0.522762       0.095917        0.19691 
       74.0577    -0.00477361     0.00457925        1.41302       -1.42369       0.582834       0.810238      -0.129757       0.507031      -0.035337       0.229033 
       74.0769    -0.00486329      0.0044688        1.44593       -1.39061       0.527778        0.84714      -0.216064       0.475492      -0.156895       0.182219 
       74.0962    -0.00495234     0.00435976        1.47806       -1.35679       0.470368       0.880315       -0.29566       0.428999      -0.229882      0.0777981 
       74.1154    -0.00504173     0.00425093        1.50939       -1.32224       0.410857       0.909613      -0.365937       0.368904      -0.232641     -0.0495474 
